Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
4033,MARGARET RIVER SENIOR HIGH SCHOOL,158 BUSSELL HIGHWAY,MARGARET RIVER,WA,6285,158 BUSSELL HIGHWAY,MARGARET RIVER,WA,6285,-33.95431827,115.0746714,08 9757 0700,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,209,257,218,207,169,137,,"1,197"
5288,MARMION PRIMARY SCHOOL,7 CLIVERTON COURT,MARMION,WA,6020,7 CLIVERTON COURT,MARMION,WA,6020,-31.84418326,115.7594902,08 9492 2300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,42,57,57,47,59,46,40,,,,,,,,,388
5730,MARRI GROVE PRIMARY SCHOOL,23 LARSEN ROAD,BYFORD,WA,6122,23 LARSEN ROAD,BYFORD,WA,6122,-32.21239233,116.0055193,08 9526 4060,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,71,62,78,58,61,68,83,77,,,,,,,,,558
1364,MARY MACKILLOP CATHOLIC COMMUNITY PRIMARY SCHOOL,CASSOWARY DRIVE,BALLAJURA,WA,6066,CASSOWARY DRIVE,BALLAJURA,WA,6066,-31.84525179,115.8981415,08 9241 7500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,60,56,64,60,60,61,61,61,,,,,,,,,483
1072,MARY'S MOUNT PRIMARY SCHOOL,47 DAVIES CRESCENT,GOOSEBERRY HILL,WA,6076,47 DAVIES CRESCENT,GOOSEBERRY HILL,WA,6076,-31.96134491,116.0484964,08 9290 5200,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,32,28,30,30,26,32,31,28,,,,,,,,,237
1363,MATER CHRISTI CATHOLIC PRIMARY SCHOOL,340 YANGEBUP ROAD,YANGEBUP,WA,6164,340 YANGEBUP ROAD,YANGEBUP,WA,6164,-32.12534242,115.8263263,08 6173 9000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,95,86,83,89,84,85,92,87,,,,,,,,,701
1383,MATER DEI COLLEGE,107 TREETOP AVENUE,EDGEWATER,WA,6027,107 TREETOP AVENUE,EDGEWATER,WA,6027,-31.76466034,115.7765193,08 9405 4777,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,181,197,164,152,131,113,,938
1375,MATTHEW GIBNEY CATHOLIC PRIMARY SCHOOL,30 MUNDAY ROAD,HIGH WYCOMBE,WA,6057,30 MUNDAY ROAD,HIGH WYCOMBE,WA,6057,-31.93412329,115.9964275,08 6216 8400,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,43,26,30,28,25,30,30,30,,,,,,,,,242
5795,MAYLANDS PENINSULA PRIMARY SCHOOL,60 KELVIN STREET,MAYLANDS,WA,6051,60 KELVIN ST,MAYLANDS,WA,6051,-31.93257493,115.9046098,08 9462 6700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,98,97,106,112,88,72,76,77,,,,,,,,,726
1102,MAZENOD COLLEGE,55 GLADYS ROAD,LESMURDIE,WA,6076,55 GLADYS ROAD,LESMURDIE,WA,6076,-32.006679,116.0388409,08 9291 6500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,156,150,160,142,132,115,,855
8148,MCDOUGALL PARK COMMUNITY KINDERGARTEN INC,CNR BRUCE/HENLEY STREETS,COMO,WA,6152,CNR BRUCE/HENLEY STREETS,COMO,WA,6152,-32.00608872,115.8685193,08 9450 3909,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,36,,,,,,,,,,,,,,,,36
6082,MEADOW SPRINGS EDUCATION SUPPORT CENTRE,320 OAKMONT AVENUE (CNR BELLERIVE PASS),MEADOW SPRINGS,WA,6210,PO BOX 997,MANDURAH,WA,6210,-32.50105217,115.7574921,08 9584 7450,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,11,12,9,6,15,7,5,8,,,,,,,,,73
5828,MEADOW SPRINGS PRIMARY SCHOOL,320 OAKMONT AVENUE (CNR BELLERIVE PASS),MEADOW SPRINGS,WA,6210,320 OAKMONT AVENUE (CNR BELLERIVE PASS),MEADOW SPRINGS,WA,6210,-32.50105217,115.7574921,08 9584 7400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,41,52,59,66,55,56,57,66,,,,,,,,,452
5293,MECKERING PRIMARY SCHOOL,14 KNIGHT STREET,MECKERING,WA,6405,C/- POST OFFICE,MECKERING,WA,6405,-31.62835599,117.0104919,08 9623 3400,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,3,2,3,3,2,2,3,1,,,,,,,,,19
5294,MEDINA PRIMARY SCHOOL,2 WESTCOTT ROAD,MEDINA,WA,6167,2 WESTCOTT ROAD,MEDINA,WA,6167,-32.23582307,115.803711,08 6174 1100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,12,25,24,12,17,19,27,,,,,,,,,156
4085,MEEKATHARRA DISTRICT HIGH SCHOOL,SAVAGE STREET,MEEKATHARRA,WA,6642,SAVAGE STREET,MEEKATHARRA,WA,6642,-26.59116051,118.4913155,08 9981 0800,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,7,13,15,13,12,11,11,5,,14,10,8,11,11,10,,151
5929,MEEKATHARRA SCHOOL OF THE AIR,52 KEMPTON STREET,BLUFF POINT,WA,6530,PO BOX 7175,GERALDTON PO,WA,6531,-28.74042558,114.6196915,08 9923 5200,MIDWEST,Distance Education,PRIMARY SCHOOLS,KIN,Y06,4,4,5,7,3,4,2,5,,,,,,,,,34
1233,MEL MARIA CATHOLIC PRIMARY SCHOOL,33 DAVIDSON ROAD,ATTADALE,WA,6156,33 DAVIDSON ROAD,ATTADALE,WA,6156,-32.02710468,115.8012258,08 6330 0500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,94,77,74,103,100,94,68,81,,,,,,,,,691
5296,MELVILLE PRIMARY SCHOOL,70 CURTIS ROAD,MELVILLE,WA,6156,70 CURTIS ROAD,MELVILLE,WA,6156,-32.03770545,115.8065741,08 9263 1300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,74,87,86,83,89,89,72,95,,,,,,,,,675
4034,MELVILLE SENIOR HIGH SCHOOL,18 POTTS STREET,MELVILLE,WA,6156,18 POTTS STREET,MELVILLE,WA,6156,-32.04631125,115.8054613,08 6274 1300,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,245,238,249,271,214,191,,"1,408"
5298,MENZIES COMMUNITY SCHOOL,GREGORY STREET,MENZIES,WA,6436,C/- POST OFFICE,MENZIES,WA,6436,-29.689867,121.034016,08 9027 5700,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y12,1,3,2,3,2,4,1,3,,,,,2,,1,,22
1149,MERCEDES COLLEGE,VICTORIA SQUARE,PERTH,WA,6000,VICTORIA SQUARE,PERTH,WA,6000,-31.95623304,115.8670832,08 9323 1323,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,147,156,130,137,153,126,,849
1221,MERCY COLLEGE,CNR BEACH ROAD/MIRRABOOKA AVENUE,KOONDOOLA,WA,6064,CNR BEACH ROAD/MIRRABOOKA AVENUE,KOONDOOLA,WA,6064,-31.84725114,115.8575544,08 9247 9247,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,57,60,59,60,60,63,65,66,,212,198,203,194,175,169,,"1,641"
4194,MERREDIN COLLEGE,WOOLGAR AVENUE,MERREDIN,WA,6415,WOOLGAR AVENUE,MERREDIN,WA,6415,-31.48808967,118.2849815,08 9041 7520,WHEATBELT,K-12 SCHOOLS,K-12 SCHOOLS,KIN,Y12,20,27,31,23,32,25,35,33,,56,49,61,52,52,44,,540
6092,MERRIWA EDUCATION SUPPORT CENTRE,67 BALTIMORE PARADE,MERRIWA,WA,6030,67 BALTIMORE PARADE,MERRIWA,WA,6030,-31.66869847,115.7127243,08 6206 2330,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,11,10,16,13,3,19,7,8,,,,,,,,,87
5739,MERRIWA PRIMARY SCHOOL,67 BALTIMORE PARADE,MERRIWA,WA,6030,67 BALTIMORE PARADE,MERRIWA,WA,6030,-31.66869847,115.7127243,08 6206 2340,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,35,46,47,49,42,48,42,47,,,,,,,,,356
1042,METHODIST LADIES' COLLEGE,356 STIRLING HIGHWAY,CLAREMONT,WA,6010,356 STIRLING HIGHWAY,CLAREMONT,WA,6010,-31.98701169,115.7755403,08 9384 4000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,15,22,28,41,37,36,60,68,,118,133,120,123,127,131,,"1,059"
5426,MIDDLE SWAN PRIMARY SCHOOL,LOT 574 COCKMAN CROSS,STRATTON,WA,6056,LOT 574 COCKMAN CROSS,STRATTON,WA,6056,-31.86781578,116.0366486,08 9265 1800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,37,55,62,49,60,60,57,52,,,,,,,,,432
5303,MIDVALE PRIMARY SCHOOL,MIDVALE PLACE,MIDVALE,WA,6056,MIDVALE PLACE,MIDVALE,WA,6056,-31.887051,116.019478,08 9218 6800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,44,48,40,36,35,33,45,,,,,,,,,320
5304,MILING PRIMARY SCHOOL,CNR NARDY ST/GT NORTHERN HWY,MILING,WA,6575,PO BOX 58,MILING,WA,6575,-30.49314858,116.3622694,08 9654 1600,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,2,3,,1,2,5,1,,,,,,,,,18
5656,MILLARS WELL PRIMARY SCHOOL,GAWTHORNE DRIVE,KARRATHA,WA,6714,GAWTHORNE DRIVE,KARRATHA,WA,6714,-20.74221594,116.8176143,08 9187 6900,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,30,39,36,42,29,31,21,23,,,,,,,,,251
5305,MILLEN PRIMARY SCHOOL,100 ETWELL STREET,EAST VICTORIA PARK,WA,6101,100 ETWELL STREET,EAST VICTORIA PARK,WA,6101,-31.99744377,115.9016519,08 9264 7600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,75,76,71,74,71,65,55,,,,,,,,,546
5752,MINDARIE PRIMARY SCHOOL,90 ROTHESAY HEIGHTS,MINDARIE,WA,6030,90 ROTHESAY HEIGHTS,MINDARIE,WA,6030,-31.687131,115.7093812,08 9407 1100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,82,92,93,97,117,84,89,92,,,,,,,,,746
4171,MINDARIE SENIOR COLLEGE,14 ELLISTON PARADE,MINDARIE,WA,6030,PO BOX 2003,CLARKSON,WA,6030,-31.6769792,115.7060496,08 6207 5500,NORTH METROPOLITAN,Senior Colleges,SECONDARY SCHOOLS,Y11,Y12,,,,,,,,,,,,,,447,357,,804
5307,MINGENEW PRIMARY SCHOOL,70 PHILLIP STREET,MINGENEW,WA,6522,70 PHILLIP STREET,MINGENEW,WA,6522,-29.19497017,115.4407518,08 9928 2700,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,13,10,12,10,13,14,10,4,,,,,,,,,86
1234,MOERLINA SCHOOL,16 BROCKWAY ROAD,MOUNT CLAREMONT,WA,6010,16 BROCKWAY ROAD,MOUNT CLAREMONT,WA,6010,-31.96775079,115.792153,08 9384 5894,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,15,6,8,10,10,5,4,4,,,,,,,,,62
5313,MOORA PRIMARY SCHOOL,ROBERTS STREET,MOORA,WA,6510,PO BOX 127,MOORA,WA,6510,-30.63256344,116.0033141,08 9653 9300,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,18,13,16,15,12,15,15,26,,,,,,,,,130
5774,MOORDITJ NOONGAR COMMUNITY COLLEGE,EDDIE BARRON DRIVE,MIDLAND,WA,6056,PO BOX 2115,MIDLAND DC,WA,6936,-31.877453,116.025095,08 9374 8800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,12,7,13,15,23,18,15,16,,,,,,,,,119
5314,MOORINE ROCK PRIMARY SCHOOL,MOORINE SOUTH ROAD,MOORINE ROCK,WA,6425,C/- POST OFFICE,MOORINE ROCK,WA,6425,-31.31490654,119.1254458,08 9048 9800,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y04,4,3,5,,2,1,,,,,,,,,,,15
4086,MORAWA DISTRICT HIGH SCHOOL,34 GILL STREET,MORAWA,WA,6623,PO BOX 13,MORAWA,WA,6623,-29.21120142,116.0059132,08 9971 2500,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,9,10,17,16,18,11,14,15,,18,13,26,15,24,10,,216
5316,MORLEY PRIMARY SCHOOL,36 WELLINGTON ROAD,MORLEY,WA,6062,36 WELLINGTON ROAD,MORLEY,WA,6062,-31.89182974,115.8956006,08 9218 1500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,25,22,16,28,35,24,15,21,,,,,,,,,186
4051,MORLEY SENIOR HIGH SCHOOL,19-43 BRAMWELL ROAD,NORANDA,WA,6062,19-43 BRAMWELL ROAD,NORANDA,WA,6062,-31.8737169,115.8836692,08 9376 5555,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,171,167,173,187,176,143,,"1,017"
5317,MOSMAN PARK PRIMARY SCHOOL,91 VICTORIA STREET,MOSMAN PARK,WA,6012,91 VICTORIA STREET,MOSMAN PARK,WA,6012,-32.01149157,115.7629025,08 6458 7700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,43,44,48,55,71,60,57,48,,,,,,,,,426
6017,MOSMAN PARK SCHOOL FOR DEAF CHILDREN,91 VICTORIA STREET,MOSMAN PARK,WA,6012,91 VICTORIA STREET,MOSMAN PARK,WA,6012,-32.01149157,115.7629025,08 6458 7770,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,KIN,Y06,1,3,3,2,5,5,4,4,,,,,,,,,27
1421,MOTHER TERESA CATHOLIC COLLEGE,731 EIGHTY ROAD,BALDIVIS,WA,6171,731 EIGHTY ROAD,BALDIVIS,WA,6171,-32.36141513,115.7970969,08 9591 7100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,94,86,89,84,87,60,61,64,,169,139,134,99,86,58,,"1,310"
4186,MOUNT BARKER COMMUNITY COLLEGE,WOOGENELLUP ROAD,MOUNT BARKER,WA,6324,PO BOX 116,MOUNT BARKER,WA,6324,-34.612767,117.665171,08 9851 5800,SOUTH WEST,K-12 SCHOOLS,K-12 SCHOOLS,KIN,Y12,27,39,41,45,49,40,50,48,,51,70,58,57,55,31,,661
5194,MOUNT CLAREMONT PRIMARY SCHOOL,103 ALFRED ROAD,MOUNT CLAREMONT,WA,6010,103 ALFRED ROAD,MOUNT CLAREMONT,WA,6010,-31.96810951,115.7826727,08 9208 3900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,35,40,36,44,34,34,27,,,,,,,,,282
6069,MOUNT HAWTHORN EDUCATION SUPPORT CENTRE,KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,-31.91812713,115.8354104,08 9338 0500,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,4,2,3,4,5,2,6,2,,,,,,,,,28
5321,MOUNT HAWTHORN PRIMARY SCHOOL,1 KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,1 KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,-31.91812712,115.8354103,08 9338 0550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,115,135,125,116,115,128,120,111,,,,,,,,,965
5323,MOUNT HELENA PRIMARY SCHOOL,LOT 289A KEANE STREET EAST,MOUNT HELENA,WA,6082,LOT 289A KEANE STREET EAST,MOUNT HELENA,WA,6082,-31.875319,116.218207,08 9573 0000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,17,10,15,14,19,31,29,25,,,,,,,,,160
5325,MOUNT LAWLEY PRIMARY SCHOOL,92 SECOND AVENUE,MOUNT LAWLEY,WA,6050,92 SECOND AVENUE,MOUNT LAWLEY,WA,6050,-31.9257564,115.8764441,08 9238 0800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,53,74,67,54,78,75,77,,,,,,,,,538
4038,MOUNT LAWLEY SENIOR HIGH SCHOOL,65 WOODSOME STREET,MOUNT LAWLEY,WA,6050,65 WOODSOME STREET,MOUNT LAWLEY,WA,6050,-31.92122258,115.8697493,08 9265 1500,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,337,321,325,331,386,294,,"1,994"
5326,MOUNT LOCKYER PRIMARY SCHOOL,HUMPHREYS STREET,ALBANY,WA,6330,HUMPHREYS STREET,ALBANY,WA,6330,-35.00279631,117.856093,08 9842 0100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,75,83,85,94,93,101,77,,,,,,,,,608
4142,MOUNT MAGNET DISTRICT HIGH SCHOOL,LAURIE STREET,MOUNT MAGNET,WA,6638,PO BOX 60,MOUNT MAGNET,WA,6638,-28.05966342,117.8458664,08 9963 3800,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y09,10,8,5,10,11,7,10,11,,7,6,3,,,,,88
5328,MOUNT MANYPEAKS PRIMARY SCHOOL,43731 SOUTH COAST HIGHWAY,MANYPEAKS,WA,6328,43731 SOUTH COAST HIGHWAY,MANYPEAKS,WA,6328,-34.83958648,118.1720656,08 9846 1500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,2,2,5,5,1,3,1,1,,,,,,,,,20
5329,MOUNT MARGARET REMOTE COMMUNITY SCHOOL,MOUNT MARGARET MISSION ROAD,MOUNT MARGARET,WA,6440,MOUNT MARGARET,VIA LAVERTON,WA,6440,-28.795066,122.18466,08 9068 8450,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y05,1,1,1,2,1,1,4,,,,,,,,,,11
5330,MOUNT PLEASANT PRIMARY SCHOOL,29 QUEENS ROAD,MOUNT PLEASANT,WA,6153,29 QUEENS ROAD,MOUNT PLEASANT,WA,6153,-32.03020235,115.8453213,08 9237 2850,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,55,65,58,83,81,66,71,80,,,,,,,,,559
5608,MOUNT TARCOOLA PRIMARY SCHOOL,57 FORDEN STREET,GERALDTON,WA,6530,57 FORDEN STREET,GERALDTON,WA,6530,-28.80052461,114.6295411,08 9968 1100,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,42,39,51,40,53,61,43,,,,,,,,,368
4087,MUKINBUDIN DISTRICT HIGH SCHOOL,WHITE STREET,MUKINBUDIN,WA,6479,WHITE STREET,MUKINBUDIN,WA,6479,-30.916192,118.208956,08 9048 3400,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,10,5,8,11,7,8,11,9,,8,5,8,3,4,4,,101
5683,MULLALOO BEACH PRIMARY SCHOOL,59 WEST VIEW BOULEVARD,MULLALOO,WA,6027,59 WEST VIEW BOULEVARD,MULLALOO,WA,6027,-31.77654953,115.7366952,08 6206 3150,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,39,41,43,31,36,25,40,,,,,,,,,274
8216,MULLALOO COMMUNITY KINDERGARTEN,27 KOORANA ROAD,MULLALOO,WA,6027,27 KOORANA ROAD,MULLALOO,WA,6027,-31.77934912,115.7464724,08 9401 4595,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,33,,,,,,,,,,,,,,,,33
5614,MULLALOO HEIGHTS PRIMARY SCHOOL,27 CHARONIA ROAD,MULLALOO,WA,6027,27 CHARONIA ROAD,MULLALOO,WA,6027,-31.77780982,115.7482262,08 6206 2100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,31,28,38,25,30,34,28,,,,,,,,,246
4088,MULLEWA DISTRICT HIGH SCHOOL,JOSE STREET,MULLEWA,WA,6630,PO BOX 137,MULLEWA,WA,6630,-28.53708777,115.5128854,08 9961 2600,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y11,4,4,6,3,9,2,7,2,,8,3,5,1,7,,,61
5723,MULUDJA REMOTE COMMUNITY SCHOOL,MULUDJA REMOTE COMMUNITY,FITZROY CROSSING,WA,6765,PO BOX 31,FITZROY CROSSING,WA,6765,-18.159712,125.761637,08 9167 0070,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,3,2,4,4,3,5,5,3,,,,,,,,,29
1354,MUNDARING CHRISTIAN COLLEGE,1605 WALKER STREET,MUNDARING,WA,6073,1605 WALKER STREET,MUNDARING,WA,6073,-31.89869433,116.1802693,08 9295 2688,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,38,26,27,26,29,37,60,32,,126,96,93,96,68,67,,821
5335,MUNDARING PRIMARY SCHOOL,855 STEVENS STREET,MUNDARING,WA,6073,PO BOX 347,MUNDARING,WA,6073,-31.8949396,116.1729689,08 9295 9500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,41,31,41,44,38,38,38,,,,,,,,,303
5336,MUNDIJONG PRIMARY SCHOOL,LIVESEY STREET,MUNDIJONG,WA,6123,LIVESEY STREET,MUNDIJONG,WA,6123,-32.290913,115.984636,08 9526 7150,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,24,16,30,27,27,32,18,,,,,,,,,206
5337,MUNGLINUP PRIMARY SCHOOL,BUDJAN STREET,MUNGLINUP,WA,6450,RMB 7186,MUNGLINUP,WA,6450,-33.70388481,120.8566109,08 9075 1300,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,2,1,,1,,1,3,,,,,,,,,9
1068,NAGLE CATHOLIC COLLEGE,SANFORD STREET,GERALDTON,WA,6530,SANFORD STREET,GERALDTON,WA,6530,-28.77776964,114.6099931,08 9920 0500,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,230,229,226,209,175,141,,"1,210"
4089,NANNUP DISTRICT HIGH SCHOOL,BISHOP STREET,NANNUP,WA,6275,BISHOP STREET,NANNUP,WA,6275,-33.99015078,115.7655942,08 9746 8800,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,5,6,8,9,6,12,10,6,,5,5,4,3,,,,79
4090,NAREMBEEN DISTRICT HIGH SCHOOL,ADA STREET,NAREMBEEN,WA,6369,PO BOX 8,NAREMBEEN,WA,6369,-32.06303073,118.3912322,08 9064 9600,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,16,7,20,15,15,13,10,13,,10,9,7,6,,,,141
5341,NARROGIN PRIMARY SCHOOL,22-24 WILLIAMS ROAD,NARROGIN,WA,6312,PO BOX 107,NARROGIN,WA,6312,-32.93401014,117.1729339,08 9882 1700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,26,36,40,36,39,43,44,32,,,,,,,,,296
4039,NARROGIN SENIOR HIGH SCHOOL,GRAY STREET,NARROGIN,WA,6312,PMB 2,NARROGIN,WA,6312,-32.93810289,117.1914239,08 9881 9300,WHEATBELT,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,111,110,105,90,106,59,,581
5344,NEDLANDS PRIMARY SCHOOL,35 KINGSWAY,NEDLANDS,WA,6009,35 KINGSWAY,NEDLANDS,WA,6009,-31.98480552,115.8128349,08 9278 6300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,75,54,75,69,68,56,74,76,,,,,,,,,547
5517,NEERIGEN BROOK PRIMARY SCHOOL,SEVENTH ROAD,ARMADALE,WA,6112,SEVENTH ROAD,ARMADALE,WA,6112,-32.15221389,116.0003603,08 9234 3860,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,36,52,42,45,37,41,41,,,,,,,,,334
5412,NEWBOROUGH PRIMARY SCHOOL,178 NEWBOROUGH STREET,KARRINYUP,WA,6018,178 NEWBOROUGH STREET,KARRINYUP,WA,6018,-31.88428623,115.7810971,08 9278 0450,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,51,36,54,51,47,40,50,,,,,,,,,365
5347,NEWDEGATE PRIMARY SCHOOL,MITCHELL STREET,NEWDEGATE,WA,6355,PO BOX 135,NEWDEGATE,WA,6355,-33.09321456,119.0211444,08 9871 2200,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,7,7,6,6,4,6,3,,,,,,,,,43
1259,NEWMAN COLLEGE,216 EMPIRE AVENUE,CHURCHLANDS,WA,6018,216 EMPIRE AVENUE,CHURCHLANDS,WA,6018,-31.9231958,115.7873551,08 9204 9444,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,89,80,61,70,72,95,96,95,,222,222,193,196,180,194,,"1,865"
5505,NEWMAN PRIMARY SCHOOL,HILDITCH AVENUE,NEWMAN,WA,6753,PO BOX 166,NEWMAN,WA,6753,-23.35448061,119.7322686,08 9154 3900,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,41,35,36,34,29,26,25,,,,,,,,,260
4114,NEWMAN SENIOR HIGH SCHOOL,GREGORY AVENUE,NEWMAN,WA,6753,PMB 6,NEWMAN,WA,6753,-23.36220252,119.7341359,08 9175 8100,PILBARA,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,60,57,56,57,52,35,,317
6086,NEWTON MOORE EDUCATION SUPPORT CENTRE,KNIGHT STREET,BUNBURY,WA,6230,KNIGHT STREET,BUNBURY,WA,6230,-33.359211,115.6354214,08 9722 2480,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,5,10,14,12,6,20,,67
4040,NEWTON MOORE SENIOR HIGH SCHOOL,19-35 HOTCHIN STREET,SOUTH BUNBURY,WA,6230,19-35 HOTCHIN STREET,SOUTH BUNBURY,WA,6230,-33.359211,115.6354214,08 9722 2400,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,121,100,134,89,84,65,,593
